FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Source,Year,FRS_ID,State,County,Location,NAICS
7212211,PM2.5 Primary (Filt + Cond),air,531772.3987685803,kg,2.0,NEI,2020,110000516683,Alabama,Colbert,01033,331315
7212211,Sulfur Dioxide,air,1288.2023308000003,kg,2.2323943661971826,NEI,2020,110000516683,Alabama,Colbert,01033,331315
7212211,Volatile Organic Compounds,air,345056.89330996125,kg,5.0,NEI,2020,110000516683,Alabama,Colbert,01033,331315
7216911,Carbon Dioxide,air,3792939.39794,kg,1.0,NEI,2020,110000321492,New jersey,Camden,34007,331318
7216911,Carbon Monoxide,air,3330.910209858,kg,1.0855189694147125,NEI,2020,110000321492,New jersey,Camden,34007,331318
7216911,Nitrogen Oxides,air,3965.485935488,kg,1.0855600292825769,NEI,2020,110000321492,New jersey,Camden,34007,331318
7216911,PM2.5 Primary (Filt + Cond),air,3146.11667832,kg,1.0908304498269896,NEI,2020,110000321492,New jersey,Camden,34007,331318
7216911,Sulfur Dioxide,air,4.898797596,kg,1.3703703703703705,NEI,2020,110000321492,New jersey,Camden,34007,331318
7216911,Volatile Organic Compounds,air,141.14956067494498,kg,1.1079913606911447,NEI,2020,110000321492,New jersey,Camden,34007,331318
7271011,Carbon Monoxide,air,18613.072184476,kg,2.0,NEI,2020,110000566192,Missouri,Lincoln,29113,331314
7271011,Nitrogen Oxides,air,25263.189921046003,kg,2.0,NEI,2020,110000566192,Missouri,Lincoln,29113,331314
7271011,PM2.5 Primary (Filt + Cond),air,3464.7199590080004,kg,2.0,NEI,2020,110000566192,Missouri,Lincoln,29113,331314
7271011,Sulfur Dioxide,air,702.4331441820001,kg,2.0,NEI,2020,110000566192,Missouri,Lincoln,29113,331314
7271011,Volatile Organic Compounds,air,11709.577750024,kg,2.0,NEI,2020,110000566192,Missouri,Lincoln,29113,331314
7286711,PM2.5 Primary (Filt + Cond),air,16.692199216,kg,5.0,NEI,2020,110000606318,Missouri,Pemiscot,29155,331318
7286711,Volatile Organic Compounds,air,520.134370679,kg,4.0,NEI,2020,110000606318,Missouri,Pemiscot,29155,331318
7311611,Carbon Monoxide,air,1451.8584578960001,kg,3.4288927768057986,NEI,2020,110000321438,New jersey,Camden,34007,331314
7311611,Nitrogen Oxides,air,3550.811790834,kg,3.4659564139904444,NEI,2020,110000321438,New jersey,Camden,34007,331314
7311611,Volatile Organic Compounds,air,1858.005065994,kg,3.5358136809726086,NEI,2020,110000321438,New jersey,Camden,34007,331314
7322411,Carbon Dioxide,air,6805492.17417454,kg,2.0,NEI,2020,110000432309,Illinois,Cook,17031,331314
7322411,Carbon Monoxide,air,41487.63379888512,kg,1.004760925147677,NEI,2020,110000432309,Illinois,Cook,17031,331314
7322411,Nitrogen Oxides,air,8288.80907729952,kg,1.129445077777369,NEI,2020,110000432309,Illinois,Cook,17031,331314
7322411,PM2.5 Primary (Filt + Cond),air,13472.161496325842,kg,1.422032204133513,NEI,2020,110000432309,Illinois,Cook,17031,331314
7322411,Sulfur Dioxide,air,46.78896015024001,kg,2.0,NEI,2020,110000432309,Illinois,Cook,17031,331314
7322411,Volatile Organic Compounds,air,9510.503880440641,kg,1.001282010191981,NEI,2020,110000432309,Illinois,Cook,17031,331314
7330811,Carbon Monoxide,air,6062.71561742,kg,5.0,NEI,2020,110000389963,Ohio,Trumbull,39155,331315
7330811,Nitrogen Oxides,air,7217.561791440001,kg,5.0,NEI,2020,110000389963,Ohio,Trumbull,39155,331315
7330811,PM2.5 Primary (Filt + Cond),air,548.574612278,kg,2.0,NEI,2020,110000389963,Ohio,Trumbull,39155,331315
7330811,Sulfur Dioxide,air,43.3089994876,kg,5.0,NEI,2020,110000389963,Ohio,Trumbull,39155,331315
7330811,Volatile Organic Compounds,air,41102.726199920005,kg,4.151696222050886,NEI,2020,110000389963,Ohio,Trumbull,39155,331315
7352311,Carbon Dioxide,air,387177466.4111882,kg,5.0,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352311,Carbon Monoxide,air,21690399.580495693,kg,3.0,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352311,Nitrogen Oxides,air,41547.280161349525,kg,2.9999999999999996,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352311,PM2.5 Primary (Filt + Cond),air,98076.37215597415,kg,2.0,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352311,Sulfur Dioxide,air,3605477.2550570494,kg,3.0000000000000004,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352311,Volatile Organic Compounds,air,0.0,kg,3.0000000000000004,NEI,2020,110038162118,Kentucky,Henderson,21101,331313
7352411,Carbon Dioxide,air,364380762.5009498,kg,5.0,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7352411,Carbon Monoxide,air,20775705.83128208,kg,3.0,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7352411,Nitrogen Oxides,air,150478.4578332046,kg,3.0000000000000004,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7352411,PM2.5 Primary (Filt + Cond),air,595380.8211174819,kg,2.0,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7352411,Sulfur Dioxide,air,1429684.885242098,kg,3.0,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7352411,Volatile Organic Compounds,air,0.0,kg,2.9999999999999996,NEI,2020,110000380917,Kentucky,Hancock,21091,331313
7367711,Carbon Dioxide,air,30554905.240975358,kg,5.0,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7367711,Carbon Monoxide,air,21679.90091652,kg,3.0,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7367711,Nitrogen Oxides,air,25809.405853,kg,3.0000000000000004,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7367711,PM2.5 Primary (Filt + Cond),air,3140.9772953309525,kg,2.0,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7367711,Sulfur Dioxide,air,154.856435118,kg,3.0,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7367711,Volatile Organic Compounds,air,10186.276225891152,kg,3.0,NEI,2020,110000377896,Kentucky,Shelby,21211,331314
7380111,Carbon Dioxide,air,44781507.68121441,kg,5.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7380111,Carbon Monoxide,air,124479.47581607656,kg,3.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7380111,Nitrogen Oxides,air,30049.7007258525,kg,3.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7380111,PM2.5 Primary (Filt + Cond),air,40088.29850701873,kg,2.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7380111,Sulfur Dioxide,air,225.18956082546,kg,3.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7380111,Volatile Organic Compounds,air,23029.63995663229,kg,3.0,NEI,2020,110000380999,Kentucky,Henderson,21101,331314
7414411,Carbon Dioxide,air,16027777.112424,kg,2.0,NEI,2020,110000432434,Illinois,Cook,17031,331314
7414411,Carbon Monoxide,air,11219.4893379338,kg,2.0,NEI,2020,110000432434,Illinois,Cook,17031,331314
7414411,Nitrogen Oxides,air,13356.4174240882,kg,2.0,NEI,2020,110000432434,Illinois,Cook,17031,331314
7414411,PM2.5 Primary (Filt + Cond),air,1129.8260188907998,kg,2.3043069807775693,NEI,2020,110000432434,Illinois,Cook,17031,331314
7414411,Sulfur Dioxide,air,80.26407705624,kg,2.0,NEI,2020,110000432434,Illinois,Cook,17031,331314
7414411,Volatile Organic Compounds,air,9980.82745860046,kg,1.073610574970194,NEI,2020,110000432434,Illinois,Cook,17031,331314
7445811,Carbon Dioxide,air,58633310.057165325,kg,5.0,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7445811,Carbon Monoxide,air,65942.01590750621,kg,2.9999999999999996,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7445811,Nitrogen Oxides,air,88385.86616542761,kg,2.9999999999999996,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7445811,PM2.5 Primary (Filt + Cond),air,6168.35183728456,kg,2.0,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7445811,Sulfur Dioxide,air,252.3346692022464,kg,3.0000000000000004,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7445811,Volatile Organic Compounds,air,28505.3729274083,kg,3.0,NEI,2020,110000379135,Kentucky,Madison,21151,331314
7769511,Carbon Dioxide,air,67751811.6212298,kg,5.0,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7769511,Carbon Monoxide,air,35398.3485548,kg,4.999999999999999,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7769511,Nitrogen Oxides,air,44923.7883248,kg,5.000000000000001,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7769511,PM2.5 Primary (Filt + Cond),air,19105.45141947165,kg,2.0,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7769511,Sulfur Dioxide,air,3624.2937547740003,kg,5.0,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7769511,Volatile Organic Compounds,air,11532.173299132983,kg,5.0,NEI,2020,110000390862,Ohio,Tuscarawas,39157,331314
7780211,Carbon Monoxide,air,2174.5218217799998,kg,2.0,NEI,2020,110000406926,Michigan,Wayne,26163,331314
7780211,Nitrogen Oxides,air,2588.6516555900002,kg,2.0,NEI,2020,110000406926,Michigan,Wayne,26163,331314
7780211,PM2.5 Primary (Filt + Cond),air,6803.631538272801,kg,2.0,NEI,2020,110000406926,Michigan,Wayne,26163,331314
7780211,Sulfur Dioxide,air,15.5310027488,kg,2.0,NEI,2020,110000406926,Michigan,Wayne,26163,331314
7780211,Volatile Organic Compounds,air,93.70653336041596,kg,2.0,NEI,2020,110000406926,Michigan,Wayne,26163,331314
7876611,Carbon Monoxide,air,4232.3706141486,kg,5.0,NEI,2020,110017209590,California,Los angeles,06037,331318
7876611,Nitrogen Oxides,air,9697.8048706,kg,5.0,NEI,2020,110017209590,California,Los angeles,06037,331318
7876611,PM2.5 Primary (Filt + Cond),air,4403.729468156546,kg,5.0,NEI,2020,110017209590,California,Los angeles,06037,331318
7876611,Sulfur Dioxide,air,65.55444844288341,kg,4.999999999999999,NEI,2020,110017209590,California,Los angeles,06037,331318
7876611,Volatile Organic Compounds,air,917.1714315007599,kg,5.0,NEI,2020,110017209590,California,Los angeles,06037,331318
7922611,Carbon Monoxide,air,19431.8971308,kg,2.0,NEI,2020,110000348927,North carolina,Rowan,37159,331315
7922611,Nitrogen Oxides,air,23142.2827174,kg,2.0,NEI,2020,110000348927,North carolina,Rowan,37159,331315
7922611,PM2.5 Primary (Filt + Cond),air,1796.2257852,kg,2.0,NEI,2020,110000348927,North carolina,Rowan,37159,331315
7922611,Sulfur Dioxide,air,108.8621688,kg,2.0,NEI,2020,110000348927,North carolina,Rowan,37159,331315
7922611,Volatile Organic Compounds,air,333315.225511827,kg,2.0,NEI,2020,110000348927,North carolina,Rowan,37159,331315
7955811,Carbon Monoxide,air,2819.53017192,kg,2.0,NEI,2020,110000404090,Indiana,Vigo,18167,331315
7955811,Nitrogen Oxides,air,3356.583538,kg,2.0,NEI,2020,110000404090,Indiana,Vigo,18167,331315
7955811,PM2.5 Primary (Filt + Cond),air,270.56784870499996,kg,2.0,NEI,2020,110000404090,Indiana,Vigo,18167,331315
7955811,Sulfur Dioxide,air,20.139501228,kg,2.0,NEI,2020,110000404090,Indiana,Vigo,18167,331315
7955811,Volatile Organic Compounds,air,80378.18436307197,kg,3.9954085747967985,NEI,2020,110000404090,Indiana,Vigo,18167,331315
7979511,Carbon Dioxide,air,23219203.982708342,kg,5.0,NEI,2020,110007999194,New york,Montgomery,36057,331318
7979511,Carbon Monoxide,air,16306.599158386913,kg,2.0,NEI,2020,110007999194,New york,Montgomery,36057,331318
7979511,Nitrogen Oxides,air,19454.6901473925,kg,2.0,NEI,2020,110007999194,New york,Montgomery,36057,331318
7979511,PM2.5 Primary (Filt + Cond),air,4438.459708716172,kg,3.7822024186195984,NEI,2020,110007999194,New york,Montgomery,36057,331318
7979511,Sulfur Dioxide,air,116.7626048326276,kg,2.0,NEI,2020,110007999194,New york,Montgomery,36057,331318
7979511,Volatile Organic Compounds,air,5197.3637316702925,kg,3.535035595248324,NEI,2020,110007999194,New york,Montgomery,36057,331318
8024611,Carbon Dioxide,air,846476845.1931942,kg,5.0,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8024611,Carbon Monoxide,air,617188.62290316,kg,1.193452186720052,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8024611,Nitrogen Oxides,air,2382737.321090742,kg,1.0056569565877382,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8024611,PM2.5 Primary (Filt + Cond),air,113097.451477164,kg,2.583694691365749,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8024611,Sulfur Dioxide,air,9655.62078019,kg,2.0008455865081975,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8024611,Volatile Organic Compounds,air,126607.21885016459,kg,1.3201113040879973,NEI,2020,110000448677,Louisiana,St. john the baptist,22000,331313
8109311,Carbon Dioxide,air,223373438.31445974,kg,5.0,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8109311,Carbon Monoxide,air,155631.93681296412,kg,3.0,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8109311,Nitrogen Oxides,air,239445.20398566875,kg,3.0000000000000004,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8109311,PM2.5 Primary (Filt + Cond),air,189462.9434123857,kg,2.0,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8109311,Sulfur Dioxide,air,2449.9653711575193,kg,3.0,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8109311,Volatile Organic Compounds,air,416421.30990342196,kg,3.0000000000000004,NEI,2020,110043784982,Kentucky,Logan,21141,331314
8145311,Carbon Monoxide,air,5486.65330752,kg,2.0,NEI,2020,110000405981,Michigan,Oakland,26125,331314
8145311,Nitrogen Oxides,air,6531.730128,kg,2.0,NEI,2020,110000405981,Michigan,Oakland,26125,331314
8145311,PM2.5 Primary (Filt + Cond),air,7263.222395210629,kg,1.0585576751361878,NEI,2020,110000405981,Michigan,Oakland,26125,331314
8145311,Sulfur Dioxide,air,39.190380768,kg,2.0,NEI,2020,110000405981,Michigan,Oakland,26125,331314
8145311,Volatile Organic Compounds,air,4187.210341167047,kg,2.0,NEI,2020,110000405981,Michigan,Oakland,26125,331314
8165711,Carbon Dioxide,air,47765908.193118125,kg,5.0,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8165711,Carbon Monoxide,air,9748.425779092,kg,1.6431163803532545,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8165711,Nitrogen Oxides,air,10959.608125466,kg,2.0310159011331934,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8165711,PM2.5 Primary (Filt + Cond),air,4671.974739768644,kg,2.0,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8165711,Sulfur Dioxide,air,66.133767546,kg,2.0329218106995888,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8165711,Volatile Organic Compounds,air,46529.067997632264,kg,3.9009065281453696,NEI,2020,110000404198,Indiana,Tippecanoe,18157,331318
8170711,Carbon Monoxide,air,5669.904625,kg,2.0,NEI,2020,110000486778,Oregon,Wasco,41065,331314
8170711,Nitrogen Oxides,air,6577.089364999999,kg,2.0,NEI,2020,110000486778,Oregon,Wasco,41065,331314
8170711,PM2.5 Primary (Filt + Cond),air,3372.3685524760003,kg,2.0003228062624414,NEI,2020,110000486778,Oregon,Wasco,41065,331314
8170711,Sulfur Dioxide,air,1054.14866788,kg,2.0,NEI,2020,110000486778,Oregon,Wasco,41065,331314
8170711,Volatile Organic Compounds,air,1689.6921110589615,kg,2.574133998196382,NEI,2020,110000486778,Oregon,Wasco,41065,331314
8180811,Carbon Dioxide,air,7901640.77396232,kg,2.0,NEI,2020,110000432666,Illinois,Will,17197,331314
8180811,Carbon Monoxide,air,5523.1221340679995,kg,2.0,NEI,2020,110000432666,Illinois,Will,17197,331314
8180811,Nitrogen Oxides,air,6754.89757404,kg,2.0,NEI,2020,110000432666,Illinois,Will,17197,331314
8180811,PM2.5 Primary (Filt + Cond),air,4404.374537288064,kg,2.0,NEI,2020,110000432666,Illinois,Will,17197,331314
8180811,Sulfur Dioxide,air,39.33734469588,kg,2.0,NEI,2020,110000432666,Illinois,Will,17197,331314
8180811,Volatile Organic Compounds,air,4800.318966627171,kg,4.599003961109871,NEI,2020,110000432666,Illinois,Will,17197,331314
8181611,Carbon Dioxide,air,43542707.468727365,kg,5.0,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181611,Carbon Monoxide,air,45590.1518037196,kg,1.647992002314617,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181611,Nitrogen Oxides,air,46959.05728899,kg,1.5552850947095929,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181611,PM2.5 Primary (Filt + Cond),air,32123.955954244004,kg,2.0,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181611,Sulfur Dioxide,air,11212.8033864,kg,1.5679611650485437,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181611,Volatile Organic Compounds,air,26915.183082100404,kg,1.052328559972202,NEI,2020,110000401761,Indiana,Wabash,18169,331314
8181811,Carbon Monoxide,air,12175157.27816077,kg,1.0113840773578497,NEI,2020,110000602045,Indiana,Warrick,18173,331313
8181811,Nitrogen Oxides,air,607335.267601116,kg,1.8528094957622119,NEI,2020,110000602045,Indiana,Warrick,18173,331313
8181811,PM2.5 Primary (Filt + Cond),air,289092.3079096109,kg,2.0,NEI,2020,110000602045,Indiana,Warrick,18173,331313
8181811,Sulfur Dioxide,air,2012687.1763018528,kg,3.998446602631529,NEI,2020,110000602045,Indiana,Warrick,18173,331313
8181811,Volatile Organic Compounds,air,607667.6662878625,kg,2.4818501258752277,NEI,2020,110000602045,Indiana,Warrick,18173,331313
8403111,Carbon Monoxide,air,16454.344449019398,kg,2.0,NEI,2020,110000409111,Michigan,Branch,26023,331314
8403111,Nitrogen Oxides,air,23438.6554360343,kg,1.1575760754229594,NEI,2020,110000409111,Michigan,Branch,26023,331314
8403111,PM2.5 Primary (Filt + Cond),air,21407.17578250328,kg,1.2531202203364002,NEI,2020,110000409111,Michigan,Branch,26023,331314
8403111,Sulfur Dioxide,air,12585.149823389222,kg,1.0017590596473533,NEI,2020,110000409111,Michigan,Branch,26023,331314
8403111,Volatile Organic Compounds,air,46159.32344224145,kg,1.004400851484558,NEI,2020,110000409111,Michigan,Branch,26023,331314
9225611,Carbon Dioxide,air,1767137.81369664,kg,5.0,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9225611,Carbon Monoxide,air,14588.074930044002,kg,1.0846112707237292,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9225611,Nitrogen Oxides,air,13760.903884112002,kg,1.11780760508412,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9225611,PM2.5 Primary (Filt + Cond),air,329.1399592876781,kg,2.0,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9225611,Sulfur Dioxide,air,1313.784940468,kg,1.2376743543709434,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9225611,Volatile Organic Compounds,air,7640.672754175999,kg,1.2875885811634156,NEI,2020,110037965084,Pennsylvania,Allegheny,42003,331314
9517711,PM2.5 Primary (Filt + Cond),air,869.1838598630881,kg,2.0,NEI,2020,110038036489,Michigan,Macomb,26099,331314
9517711,Volatile Organic Compounds,air,26.852668304,kg,1.0,NEI,2020,110038036489,Michigan,Macomb,26099,331314
9558011,Volatile Organic Compounds,air,22216.954282600003,kg,2.0,NEI,2020,110001852460,Michigan,Grand traverse,26055,331318
9612811,Carbon Monoxide,air,2469.57367943286,kg,2.0,NEI,2020,110000378314,Kentucky,Jefferson,21111,331314
9612811,Nitrogen Oxides,air,2939.96620363292,kg,2.0,NEI,2020,110000378314,Kentucky,Jefferson,21111,331314
9612811,PM2.5 Primary (Filt + Cond),air,28195.51546593168,kg,2.0,NEI,2020,110000378314,Kentucky,Jefferson,21111,331314
9612811,Sulfur Dioxide,air,17.639780892472203,kg,2.0,NEI,2020,110000378314,Kentucky,Jefferson,21111,331314
9612811,Volatile Organic Compounds,air,7148.756431748987,kg,4.587881830155674,NEI,2020,110000378314,Kentucky,Jefferson,21111,331314
9612911,Carbon Monoxide,air,11646.79693727704,kg,2.0,NEI,2020,110009573611,Kentucky,Jefferson,21111,331315
9612911,Nitrogen Oxides,air,15065.2631751314,kg,2.0,NEI,2020,110009573611,Kentucky,Jefferson,21111,331315
9612911,PM2.5 Primary (Filt + Cond),air,4904.365632850546,kg,2.0,NEI,2020,110009573611,Kentucky,Jefferson,21111,331315
9612911,Sulfur Dioxide,air,186.849756469684,kg,2.0,NEI,2020,110009573611,Kentucky,Jefferson,21111,331315
9612911,Volatile Organic Compounds,air,831273.2992537803,kg,3.9976963561466516,NEI,2020,110009573611,Kentucky,Jefferson,21111,331315
973811,Carbon Dioxide,air,20867928.84372196,kg,2.0,NEI,2020,110033003096,Arkansas,Pope,05115,331315
973811,Carbon Monoxide,air,14894.24116153897,kg,2.0,NEI,2020,110033003096,Arkansas,Pope,05115,331315
973811,Nitrogen Oxides,air,17966.929853411002,kg,2.0,NEI,2020,110033003096,Arkansas,Pope,05115,331315
973811,PM2.5 Primary (Filt + Cond),air,9587.959222823365,kg,1.7816682409214744,NEI,2020,110033003096,Arkansas,Pope,05115,331315
973811,Sulfur Dioxide,air,107.60998533211696,kg,2.0,NEI,2020,110033003096,Arkansas,Pope,05115,331315
973811,Volatile Organic Compounds,air,92742.22110877662,kg,1.0363503458917613,NEI,2020,110033003096,Arkansas,Pope,05115,331315
9780311,Carbon Monoxide,air,13826.67840650096,kg,2.00188645276021,NEI,2020,110000845284,Florida,St. johns,12109,331318
9780311,Nitrogen Oxides,air,16558.17083532766,kg,2.019601792852052,NEI,2020,110000845284,Florida,St. johns,12109,331318
9780311,PM2.5 Primary (Filt + Cond),air,18200.71544324033,kg,2.0,NEI,2020,110000845284,Florida,St. johns,12109,331318
9780311,Sulfur Dioxide,air,100.42897945696001,kg,2.051651250180662,NEI,2020,110000845284,Florida,St. johns,12109,331318
9780311,Volatile Organic Compounds,air,14995.144917834208,kg,3.8794499961885953,NEI,2020,110000845284,Florida,St. johns,12109,331318
9997511,Carbon Monoxide,air,29.4342030953047,kg,2.0,NEI,2020,110002790025,California,Santa clara,06085,331314
9997511,Nitrogen Oxides,air,48.86465870955284,kg,2.0,NEI,2020,110002790025,California,Santa clara,06085,331314
9997511,PM2.5 Primary (Filt + Cond),air,1.22231259594906,kg,2.0,NEI,2020,110002790025,California,Santa clara,06085,331314
9997511,Sulfur Dioxide,air,0.17375944354538,kg,2.0,NEI,2020,110002790025,California,Santa clara,06085,331314
9997511,Volatile Organic Compounds,air,1.5818122632142746,kg,2.0,NEI,2020,110002790025,California,Santa clara,06085,331314
